film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
anne-of-green-gables,235,True,0.32260801466396993,0.41071628126339566,0.27162302341124367,0.45837753057562003,0.45570405650372336,0.15907506317624787,0.43259816760739966,0.26511354110570423,0.2223892624984515,0.45863783972380634,0.4436665968921641,0.535964984507124,9.184222,7.908972,8.534845,7.583732,5.4831963,0.19797262233571933,1.0478105944619176,1.666308402749641,2.001981076585528,1.0221623897491865,0.038379766,0.20610407,0.0,0.010108644,0.010760769,7.827770809831743,9.8,7.827770809831743,7.50515714056476,-2.2948428594352404,8.265603329747982,-1.5343966702520184,8.79670563399398
another-round,736,False,0.3474159898774002,0.5436768338576472,0.2991275481529351,0.28343046580506465,0.5181577252637672,0.15559617315227076,0.5301576306386842,0.34883618803693617,0.3835885403352084,0.5043458390367794,0.5022171612869085,0.639420048842404,6.965049,6.541579,7.4924617,8.043213,6.9315166,0.41386341942536825,1.925862110920779,2.21941704729635,0.1578576045468858,2.782642786435635,0.17501038,0.35561246,0.0,0.0061631855,0.18233566,8.816119162843432,,,,,,,8.516304271971777
arrival,737,True,0.3259726800888176,0.5016476989801941,0.30152648237412805,0.4154846265568011,0.5326741413730007,0.19373811009503566,0.5683309529376913,0.3270548718039886,0.3570993514148566,0.615339911633788,0.529948681745348,0.627247021595911,7.435649,7.901673,7.292516,7.6534657,8.019963,0.23691574295334444,1.1863861429139981,3.170788708458793,1.2303249070867213,1.5816196976259385,0.13582192,0.26294622,0.0,0.0042059897,0.088676736,9.279648527371121,8.8,9.279648527371121,9.31613772671028,0.51613772671028,8.718491922933033,-0.08150807706696739,8.918774044349496
barry-lyndon,858,True,0.3013145669042398,0.5468865003146144,0.205980458264784,0.36519439590920155,0.4554122145126922,0.11940300876813162,0.4445135676730291,0.2961351886923874,0.29330738388634964,0.5766233184176633,0.5271238653148198,0.612941302651467,5.6339984,8.440164,5.5728946,6.8259573,8.127802,0.6375222242291725,4.307678846373043,4.481814815925629,3.1054976125500473,0.8131948945829148,0.19302407,0.42941713,0.0,0.004756836,0.059453323,8.228113175873192,6.5,8.228113175873192,8.701652128539157,2.2016521285391573,8.774349903871691,2.2743499038716912,8.384041721153057
beauty-and-the-beast,576,True,0.3233627192077791,0.432904918724107,0.24138503981622164,0.48474449440139294,0.39242441384269855,0.14552761127137817,0.38190761130986894,0.23328069676764526,0.2418360350131739,0.5287906269644855,0.547717983033952,0.5189946420959157,7.5352373,3.2827873,6.1615334,3.8141675,5.1669674,0.26215519746503096,2.402833245489069,6.638344229029872,5.864790253135901,1.1977327189038252,0.106518395,0.4576852,0.0,0.017341852,0.0507732,7.331813254064533,6.0,7.331813254064533,7.795362863225678,1.7953628632256784,7.421258615146646,1.4212586151466464,7.003149370258393
before-midnight,705,False,0.3317665364741793,0.45608809514110105,0.19753576884055463,0.3388331794129671,0.45012540741715057,0.16056864819439917,0.43337138300986167,0.3273576003972515,0.28089533987401005,0.5013002024017792,0.5850040030486718,0.5510955779316589,7.8751254,7.549011,8.189313,6.922881,6.0554852,0.2957453927170581,1.0277619703531518,0.983102603936562,1.6973273254188497,0.615343325325692,0.09140219,0.20971023,0.0,0.009029658,0.07338185,8.462845905740508,,,,,,,8.631658320003519
before-sunrise,513,False,0.3226232873507665,0.4280841340790659,0.27438201858089756,0.4045513391549608,0.44173115499418,0.15822663845131368,0.47461062272403787,0.32349434174937197,0.29437719731097056,0.5638611445968632,0.5886635530890776,0.542151025178236,7.7357426,7.357964,8.442227,6.2276926,6.323096,0.2755311882025854,0.8168974660745589,1.4936867498759954,2.04332019259001,0.43350817127773034,0.038422227,0.07692449,0.0,0.0042361314,0.061254453,8.253048903277882,,,,,,,8.60774139556879
before-sunset,613,True,0.291234726634484,0.419659225735729,0.23869019132090763,0.3636283510819798,0.4377209867025906,0.12932601110478173,0.4543834076114089,0.3162014672876535,0.25952330343342167,0.4962616753190519,0.573904067183536,0.5508028340698794,7.8924084,8.076515,8.688694,6.4498677,6.1033583,0.22176667119732005,0.321394150560387,2.0649592066023303,1.96306358310963,0.3006914163668184,0.0402399,0.10648641,0.0,0.0036937469,0.0,7.854086204673831,8.5,7.854086204673831,7.696039771403141,-0.8039602285968588,8.89800247741809,0.3980024774180908,8.723790075731
bicycle-thieves,940,True,0.32005035700291795,0.6025202589807206,0.23291260964591026,0.3926821301962381,0.4697984479511247,0.22006538660842262,0.5038167537781679,0.3811418837593383,0.40149082686070137,0.5710380708544701,0.5134760267405958,0.6819474864022663,6.3012943,8.067479,7.9271417,8.954277,8.344764,0.33369368930849763,3.152327238469151,1.0284856259314856,0.9539920220173065,0.7039591140969592,0.17244828,0.35200283,0.0,0.008121254,0.0,9.776690056723101,9.8,9.776690056723101,9.756745147656964,-0.043254852343036276,8.601388657808382,-1.1986113421916187,9.168844402337413
blade-runner,1818,True,0.30972700697512123,0.5185785466215853,0.2562159921135332,0.3867342981300834,0.4635191079375835,0.13986717809802723,0.49842446854063494,0.3227641638104878,0.3350822375865137,0.566246406344133,0.5683076458473499,0.6551838683032768,6.4174037,8.423685,6.8945484,7.175535,8.312205,0.3055444085583809,2.0740176002926534,3.75389243032577,2.676020126059007,1.0698746682884956,0.16192874,0.308441,0.0,0.003868308,0.13707656,8.272062464693931,8.5,8.272062464693931,8.085221190368816,-0.4147788096311835,8.638020591987065,0.13802059198706473,8.843733592347768
