film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
blue-is-the-warmest-color,421,True,0.461811117457539,0.5221795237371746,0.4033800644413135,0.4319113708460907,0.5066930374567503,0.36961237339924824,0.5490714855302401,0.47624593141638283,0.36043755359799357,0.6050746966850794,0.6010669784779322,0.516368518902247,8.8119545,6.4014926,7.35845,6.656985,6.0321817,0.2912426771192267,1.7655409522568604,3.2417080391534765,2.0337022826610904,1.4646819548984193,0.0,0.21861947,0.0,0.008798257,0.038200818,7.435865358021509,8.0,7.435865358021509,7.398630335751399,-0.601369664248601,8.040238938888479,0.040238938888478515,8.386658656364576
bojack-horseman-christmas-special-sabrinas,499,False,0.2772488528586276,0.48266562455859163,0.2905391193160791,0.31464260147191997,0.5324715571902336,0.19966567522923348,0.48384810836609676,0.34227577835191314,0.21426113442046357,0.370559405909936,0.3155181070168067,0.4951051882447326,7.27426,6.2248497,8.365984,7.1589136,4.7274427,0.22174673080589988,3.0950108135210366,2.9869646071018474,1.3805076637499374,2.933799718596487,0.1984639,0.36039194,0.0,0.0,0.09245211,8.066415460420675,,,,,,,8.056372269181884
burning,517,False,0.3437137532786954,0.5996657888198283,0.3596357790059159,0.4280729539769285,0.5964741269979674,0.28722986136796236,0.6220145196535211,0.40908429312797606,0.3576407544036933,0.5667621160209417,0.51618247324446,0.6131226622736184,7.3062615,9.040733,5.85667,7.622446,8.447895,0.27374428924017846,2.666689548001983,1.2160395869541678,0.6393030150191408,1.4031291902853706,0.29517484,0.3241923,0.0,0.021978311,0.048252642,8.537444090404783,,,,,,,8.890486034397899
but-im-a-cheerleader,183,False,0.5325369368622646,0.4868154934216521,0.25378067082679445,0.32781242392479937,0.4184447511473679,0.36495072778855675,0.39671982026530667,0.39447213962642685,0.3155059240796127,0.49933100527011254,0.49556942664367076,0.41309637614516104,8.857875,3.9935284,7.261076,5.6784186,5.022213,0.31991516864497166,1.5596819116521519,2.501571277048449,1.6890725021110502,1.991253661478591,0.07853073,0.39457792,0.0,0.008867027,0.0825239,8.455849687313249,,,,,,,7.764212521789681
certain-women,351,True,0.5289452473236874,0.556440862336181,0.3887761466414215,0.5171000873463367,0.5728177082156793,0.48237104840313083,0.646179586698088,0.47200819639057423,0.41870873379471096,0.5983705073570867,0.5622001468342823,0.5260786678907972,9.497284,9.345871,9.225242,8.992484,6.668673,0.3900838445459084,1.4995199168615012,1.3977155564911499,2.6479872664695434,0.07348280977241783,0.056458786,0.27074212,0.0,0.021195158,0.038945403,9.819605161791907,10.0,9.819605161791907,9.651624238643354,-0.34837576135664605,9.215152655374792,-0.7848473446252076,9.519679676056422
cha-cha-real-smooth,253,True,0.43039002123032405,0.5242207802212508,0.3598840505777995,0.40862349510635293,0.5261783883229166,0.274427289485105,0.5141124349493305,0.4169081407368372,0.30629026896582806,0.5216777843175651,0.5280633024661994,0.5456877104402418,7.410893,5.770239,8.894052,7.270202,3.92696,0.4622980894214458,4.350337441805261,3.3081919518220255,1.9316088196696852,0.9646899661680499,0.11573261,0.3605289,0.0,0.0,0.063575335,7.378856045252978,8.5,7.378856045252978,7.016144829244437,-1.4838551707555627,7.9861711915183875,-0.5138288084816125,7.9751182849062205
chungking-express,358,False,0.3700413523632722,0.49502670273986343,0.4283954472345648,0.48531076242424875,0.5660392241937076,0.301451891957569,0.6162061353847561,0.45897440531769246,0.3106247535732226,0.5926591511635944,0.5589330257980735,0.5089793357697292,8.285088,8.372653,9.045334,7.2781296,7.219377,0.27835850728709827,0.43400988940049423,2.2119158832491994,1.7875506799385272,0.6007044366582246,0.026440896,0.009819061,0.0,0.01623181,0.02755567,8.075402124365887,,,,,,,9.160424709114782
cleo-from-5-to-7,504,True,0.4463755937434545,0.522444493151453,0.36160495959819067,0.5036071834443513,0.48678945428754244,0.3928212665577394,0.6107356339809656,0.4083537914676123,0.32360187317113226,0.5768653827694105,0.5498917500740712,0.5380236133373344,9.34083,8.580074,9.05443,8.156941,8.392725,0.21881414218165107,1.482171422800922,0.7302482813241795,1.4084196206833015,0.46862414908424066,0.049949028,0.19088292,0.0,0.013051656,0.001851581,9.425646551777538,9.7,9.425646551777538,9.20827290946664,-0.4917270905333595,9.585157752929367,-0.11484224707063184,9.624789403665805
climax,420,False,0.39149756183316814,0.5765053421930892,0.43093485180362,0.40885724522448624,0.662118125300145,0.2909809259255078,0.5746844404092866,0.39425876134430665,0.3058312513599575,0.5977153674960852,0.4569174221461643,0.6021667567407974,7.4397397,4.579195,5.0446424,5.871694,8.656075,0.24221520254790516,2.5434446866310734,3.8739127225344654,1.1605511556597699,6.4293053959601645,0.17373256,0.29027137,0.0,0.006792677,0.10831249,7.351649856460806,,,,,,,7.977363829576699
close-up,406,True,0.3501014505865796,0.6091720532351904,0.3868107752985763,0.4797824217124944,0.5619197291694463,0.3048523908721551,0.6238536400825088,0.4549797385671307,0.39383945143523824,0.661162439392037,0.5334527788402915,0.621397860064695,6.514468,9.372213,9.212188,9.704825,8.94214,0.24872112754929376,2.772924835156881,0.0,0.5026770926257278,0.14259730741064014,0.14743158,0.20928499,0.0,0.0035109464,0.048395455,8.957299606552903,9.5,8.957299606552903,9.090987338145307,-0.40901266185469254,9.591000956471682,0.0910009564716816,9.756701559704117
